Theta1,Theta2
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1.40684,1.84933
0.883649,1.84933
1.39771,1.83786
0.869969,1.83786
1.38837,1.82632
0.855945,1.82632
1.37881,1.81471
0.84156,1.81471
1.36904,1.80303
0.826795,1.80303
1.35904,1.79128
0.81163,1.79128
1.34881,1.77946
0.796045,1.77946
1.33835,1.76756
0.780012,1.76756
1.32765,1.7556
0.763506,1.7556
1.3167,1.74355
0.746496,1.74355
1.30551,1.73144
0.728948,1.73144
1.29406,1.71924
0.710822,1.71924
1.28235,1.70697
0.692073,1.70697
1.27037,1.69461
0.672652,1.69461
1.25812,1.68218
0.652499,1.68218
1.24559,1.66966
0.631545,1.66966
1.23276,1.65705
0.609709,1.65705
1.21963,1.64436
0.586894,1.64436
1.2062,1.63158
0.562982,1.63158
1.19245,1.61871
0.537828,1.61871
1.17837,1.60575
0.511252,1.60575
1.16395,1.5927
0.483019,1.5927
1.14918,1.57955
0.452823,1.57955
1.13405,1.5663
0.420243,1.5663
1.11854,1.55295
0.384675,1.55295
1.10263,1.53949
0.345201,1.53949
1.08632,1.52593
0.300288,1.52593
1.06958,1.51226
0.246989,1.51226
1.05239,1.49848
0.17793,1.49848
1.03474,1.48459
0.0462709,1.48459
1.0166,1.47058
nan,1.47058
0.997933,1.45645
nan,1.45645
0.978725,1.44219
nan,1.44219
0.95894,1.42781
nan,1.42781
0.938542,1.4133
nan,1.4133
0.917492,1.39865
nan,1.39865
0.895743,1.38386
nan,1.38386
0.873245,1.36893
nan,1.36893
0.84994,1.35385
nan,1.35385
0.82576,1.33862
nan,1.33862
0.800626,1.32323
nan,1.32323
0.774447,1.30767
nan,1.30767
0.747113,1.29195
nan,1.29195
0.718494,1.27605
nan,1.27605
0.688429,1.25997
nan,1.25997
0.656722,1.24369
nan,1.24369
0.623121,1.22723
nan,1.22723
0.587302,1.21056
nan,1.21056
0.548832,1.19367
nan,1.19367
0.507107,1.17656
nan,1.17656
0.461245,1.15922
nan,1.15922
0.409858,1.14164
nan,1.14164
0.350524,1.12381
nan,1.12381
0.278202,1.10571
nan,1.10571
0.177679,1.08733
nan,1.08733
nan,1.06866
nan,1.06866
nan,1.04968
nan,1.04968
nan,1.03037
nan,1.03037
nan,1.01072
nan,1.01072
nan,0.990705
nan,0.990705
nan,0.970302
nan,0.970302
nan,0.949487
nan,0.949487
nan,0.928232
nan,0.928232
nan,0.906507
nan,0.906507
nan,0.884276
nan,0.884276
nan,0.8615
nan,0.8615
nan,0.838136
nan,0.838136
nan,0.814132
nan,0.814132
nan,0.78943
nan,0.78943
nan,0.763963
nan,0.763963
nan,0.737652
nan,0.737652
nan,0.710402
nan,0.710402
nan,0.682101
nan,0.682101
nan,0.652613
nan,0.652613
nan,0.621768
nan,0.621768
nan,0.589354
nan,0.589354
nan,0.555096
nan,0.555096
nan,0.518628
nan,0.518628
nan,0.479447
nan,0.479447
nan,0.436824
nan,0.436824
nan,0.389629
nan,0.389629
nan,0.335943
nan,0.335943
nan,0.271946
nan,0.271946
nan,0.187357
nan,0.187357
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,0.077479
nan,0.077479
nan,0.21182
nan,0.21182
nan,0.289454
nan,0.289454
nan,0.350358
nan,0.350358
nan,0.402205
nan,0.402205
nan,0.448151
nan,0.448151
nan,0.489857
nan,0.489857
nan,0.52833
nan,0.52833
nan,0.564231
nan,0.564231
nan,0.598024
nan,0.598024
nan,0.630047
nan,0.630047
nan,0.660558
nan,0.660558
nan,0.689758
nan,0.689758
nan,0.717807
nan,0.717807
nan,0.744835
nan,0.744835
nan,0.770949
nan,0.770949
nan,0.796239
nan,0.796239
nan,0.820781
nan,0.820781
nan,0.844641
nan,0.844641
nan,0.867874
nan,0.867874
nan,0.89053
nan,0.89053
nan,0.912652
nan,0.912652
nan,0.934277
nan,0.934277
nan,0.955439
nan,0.955439
nan,0.976169
nan,0.976169
nan,0.996493
nan,0.996493
nan,1.01644
nan,1.01644
nan,1.03602
nan,1.03602
nan,1.05526
nan,1.05526
nan,1.07418
nan,1.07418
nan,1.0928
2.96303,1.0928
nan,1.11113
2.86316,1.11113
nan,1.12918
2.79114,1.12918
nan,1.14697
2.73202,1.14697
nan,1.16451
2.68079,1.16451
nan,1.18181
2.63506,1.18181
nan,1.19888
2.59345,1.19888
nan,1.21573
2.55508,1.21573
nan,1.23237
2.51935,1.23237
nan,1.24881
2.48583,1.24881
nan,1.26506
2.4542,1.26506
nan,1.28111
2.4242,1.28111
nan,1.29699
2.39564,1.29699
nan,1.31269
2.36837,1.31269
nan,1.32822
2.34225,1.32822
nan,1.3436
2.31717,1.3436
nan,1.35881
2.29304,1.35881
nan,1.37388
2.26978,1.37388
nan,1.38879
2.24733,1.38879
nan,1.40357
2.22563,1.40357
nan,1.4182
2.20462,1.4182
nan,1.43271
2.18426,1.43271
nan,1.44708
2.16452,1.44708
nan,1.46133
2.14535,1.46133
nan,1.47545
2.12672,1.47545
3.00492,1.48946
2.10861,1.48946
2.92188,1.50335
2.09099,1.50335
2.86286,1.51712
2.07384,1.51712
2.81459,1.53079
2.05713,1.53079
2.77282,1.54434
2.04085,1.54434
2.73555,1.5578
2.02498,1.5578
2.70163,1.57115
2.0095,1.57115
2.67034,1.5844
1.9944,1.5844
2.6412,1.59755
1.97966,1.59755
2.61384,1.61061
1.96527,1.61061
2.588,1.62357
1.95122,1.62357
2.56349,1.63644
1.93749,1.63644
2.54013,1.64923
1.92409,1.64923
2.51781,1.66192
1.91099,1.66192
2.49641,1.67453
1.89818,1.67453
2.47585,1.68706
1.88567,1.68706
2.45606,1.6995
1.87345,1.6995
2.43696,1.71186
1.86149,1.71186
2.41851,1.72415
1.8498,1.72415
2.40066,1.73635
1.83838,1.73635
2.38336,1.74848
1.82721,1.74848
2.36659,1.76053
1.81629,1.76053
2.3503,1.77251
1.80561,1.77251
2.33448,1.78442
1.79517,1.78442
2.31908,1.79625
1.78496,1.79625
2.3041,1.80801
1.77498,1.80801
2.28951,1.81971
1.76523,1.81971
2.27529,1.83133
1.75569,1.83133
2.26141,1.84289
1.74637,1.84289
2.24788,1.85438
1.73726,1.85438
2.23467,1.86581
1.72836,1.86581
2.22177,1.87717
1.71966,1.87717
2.20916,1.88846
1.71116,1.88846
2.19684,1.89969
1.70285,1.89969
2.1848,1.91086
1.69474,1.91086
2.17302,1.92197
1.68682,1.92197
2.16149,1.93302
1.67909,1.93302
2.15021,1.944
1.67154,1.944
2.13917,1.95492
1.66417,1.95492
2.12836,1.96579
1.65698,1.96579
2.11777,1.97659
1.64997,1.97659
2.10741,1.98734
1.64313,1.98734
2.09725,1.99802
1.63646,1.99802
2.0873,2.00865
1.62995,2.00865
2.07754,2.01922
1.62361,2.01922
2.06798,2.02974
1.61744,2.02974
2.05861,2.04019
1.61142,2.04019
2.04943,2.05059
1.60557,2.05059
2.04042,2.06094
1.59987,2.06094
2.03159,2.07122
1.59432,2.07122
2.02293,2.08145
1.58892,2.08145
2.01444,2.09163
1.58368,2.09163
2.00611,2.10174
1.57858,2.10174
1.99794,2.1118
1.57362,2.1118
1.98993,2.12181
1.56881,2.12181
1.98207,2.13176
1.56414,2.13176
1.97436,2.14165
1.55961,2.14165
1.9668,2.15149
1.55521,2.15149
1.95938,2.16126
1.55095,2.16126
1.9521,2.17099
1.54682,2.17099
1.94497,2.18065
1.54282,2.18065
1.93796,2.19026
1.53895,2.19026
1.93109,2.19981
1.53521,2.19981
1.92435,2.20931
1.53159,2.20931
1.91774,2.21874
1.52809,2.21874
1.91126,2.22812
1.52472,2.22812
1.9049,2.23744
1.52146,2.23744
1.89866,2.2467
1.51832,2.2467
1.89254,2.2559
1.5153,2.2559
1.88654,2.26503
1.51238,2.26503
1.88065,2.27411
1.50958,2.27411
1.87488,2.28313
1.50689,2.28313
1.86922,2.29208
1.5043,2.29208
1.86367,2.30097
1.50182,2.30097
1.85823,2.3098
1.49944,2.3098
1.85289,2.31856
1.49716,2.31856
1.84766,2.32725
1.49498,2.32725
1.84254,2.33588
1.49289,2.33588
1.83752,2.34444
1.4909,2.34444
1.83259,2.35294
1.48901,2.35294
1.82777,2.36136
1.4872,2.36136
1.82305,2.36971
1.48548,2.36971
1.81842,2.37799
1.48385,2.37799
1.81388,2.3862
1.4823,2.3862
1.80944,2.39433
1.48084,2.39433
1.80509,2.40238
1.47945,2.40238
1.80084,2.41036
1.47814,2.41036
1.79667,2.41825
1.47691,2.41825
1.79259,2.42607
1.47575,2.42607
1.7886,2.4338
1.47466,2.4338
1.7847,2.44145
1.47364,2.44145
1.78088,2.44901
1.47269,2.44901
1.77715,2.45648
1.4718,2.45648
1.7735,2.46387
1.47097,2.46387
1.76993,2.47116
1.47021,2.47116
1.76644,2.47835
1.4695,2.47835
1.76304,2.48545
1.46885,2.48545
1.75971,2.49245
1.46825,2.49245
1.75647,2.49934
1.4677,2.49934
1.7533,2.50613
1.4672,2.50613
1.75021,2.51282
1.46675,2.51282
1.74719,2.5194
1.46634,2.5194
1.74425,2.52586
1.46597,2.52586
1.74139,2.53221
1.46564,2.53221
1.7386,2.53844
1.46534,2.53844
1.73588,2.54455
1.46508,2.54455
1.73324,2.55053
1.46485,2.55053
1.73067,2.55639
1.46465,2.55639
1.72817,2.56212
1.46448,2.56212
1.72574,2.56771
1.46433,2.56771
1.72338,2.57317
1.4642,2.57317
1.72109,2.57848
1.46409,2.57848
1.71887,2.58366
1.464,2.58366
1.71672,2.58868
1.46392,2.58868
1.71464,2.59356
1.46386,2.59356
1.71263,2.59828
1.4638,2.59828
1.71068,2.60284
1.46375,2.60284
1.7088,2.60724
1.4637,2.60724
1.70698,2.61148
1.46365,2.61148
1.70523,2.61555
1.4636,2.61555
1.70354,2.61944
1.46355,2.61944
1.70192,2.62317
1.46349,2.62317
1.70036,2.62671
1.46343,2.62671
1.69887,2.63007
1.46335,2.63007
1.69743,2.63325
1.46326,2.63325
1.69606,2.63623
1.46315,2.63623
1.69475,2.63903
1.46302,2.63903
1.6935,2.64163
1.46288,2.64163
1.69231,2.64403
1.46271,2.64403
1.69118,2.64624
1.46251,2.64624
1.6901,2.64824
1.46229,2.64824
1.68909,2.65004
1.46204,2.65004
1.68813,2.65163
1.46176,2.65163
1.68722,2.65301
1.46144,2.65301
1.68637,2.65419
1.46109,2.65419
1.68556,2.65515
1.4607,2.65515
1.68482,2.6559
1.46027,2.6559
1.68412,2.65643
1.4598,2.65643
1.68347,2.65675
1.45929,2.65675
1.68286,2.65686
1.45873,2.65686
1.68231,2.65675
1.45813,2.65675
1.68179,2.65643
1.45748,2.65643
1.68132,2.6559
1.45678,2.6559
1.6809,2.65515
1.45603,2.65515
1.68051,2.65419
1.45523,2.65419
1.68015,2.65301
1.45437,2.65301
1.67984,2.65163
1.45347,2.65163
1.67955,2.65004
1.45251,2.65004
1.6793,2.64824
1.45149,2.64824
1.67908,2.64624
1.45041,2.64624
1.67889,2.64403
1.44928,2.64403
1.67872,2.64163
1.44809,2.64163
1.67857,2.63903
1.44684,2.63903
1.67844,2.63623
1.44553,2.63623
1.67834,2.63325
1.44416,2.63325
1.67824,2.63007
1.44273,2.63007
1.67817,2.62671
1.44123,2.62671
1.6781,2.62317
1.43967,2.62317
1.67804,2.61944
1.43805,2.61944
1.67799,2.61555
1.43636,2.61555
1.67794,2.61148
1.43461,2.61148
1.67789,2.60724
1.4328,2.60724
1.67785,2.60284
1.43092,2.60284
1.67779,2.59828
1.42897,2.59828
1.67774,2.59356
1.42695,2.59356
1.67767,2.58868
1.42487,2.58868
1.67759,2.58366
1.42272,2.58366
1.6775,2.57848
1.4205,2.57848
1.67739,2.57317
1.41821,2.57317
1.67726,2.56771
1.41585,2.56771
1.67711,2.56212
1.41342,2.56212
1.67694,2.55639
1.41092,2.55639
1.67674,2.55053
1.40835,2.55053
1.67651,2.54455
1.40571,2.54455
1.67625,2.53844
1.40299,2.53844
1.67596,2.53221
1.4002,2.53221
1.67563,2.52586
1.39734,2.52586
1.67526,2.5194
1.3944,2.5194
1.67485,2.51282
1.39139,2.51282
1.67439,2.50613
1.38829,2.50613
1.67389,2.49934
1.38513,2.49934
1.67334,2.49245
1.38188,2.49245
1.67274,2.48545
1.37855,2.48545
1.67209,2.47835
1.37515,2.47835
1.67138,2.47116
1.37166,2.47116
1.67062,2.46387
1.3681,2.46387
1.66979,2.45648
1.36445,2.45648
1.6689,2.44901
1.36071,2.44901
1.66795,2.44145
1.35689,2.44145
1.66693,2.4338
1.35299,2.4338
1.66584,2.42607
1.349,2.42607
1.66468,2.41825
1.34492,2.41825
1.66345,2.41036
1.34076,2.41036
1.66214,2.40238
1.3365,2.40238
1.66076,2.39433
1.33215,2.39433
1.65929,2.3862
1.32771,2.3862
1.65774,2.37799
1.32318,2.37799
1.65611,2.36971
1.31855,2.36971
1.65439,2.36136
1.31382,2.36136
1.65258,2.35294
1.309,2.35294
1.65069,2.34444
1.30408,2.34444
1.6487,2.33588
1.29905,2.33588
1.64661,2.32725
1.29393,2.32725
1.64443,2.31856
1.2887,2.31856
1.64215,2.3098
1.28336,2.3098
1.63977,2.30097
1.27792,2.30097
1.63729,2.29208
1.27237,2.29208
1.63471,2.28313
1.26671,2.28313
1.63201,2.27411
1.26094,2.27411
1.62921,2.26503
1.25506,2.26503
1.6263,2.2559
1.24905,2.2559
1.62327,2.2467
1.24294,2.2467
1.62013,2.23744
1.2367,2.23744
1.61687,2.22812
1.23034,2.22812
1.6135,2.21874
1.22385,2.21874
1.61,2.20931
1.21724,2.20931
1.60638,2.19981
1.2105,2.19981
1.60264,2.19026
1.20363,2.19026
1.59877,2.18065
1.19663,2.18065
1.59477,2.17099
1.18949,2.17099
1.59064,2.16126
1.18221,2.16126
1.58638,2.15149
1.17479,2.15149
1.58199,2.14165
1.16723,2.14165
1.57746,2.13176
1.15952,2.13176
1.57278,2.12181
1.15166,2.12181
1.56797,2.1118
1.14365,2.1118
1.56302,2.10174
1.13548,2.10174
1.55792,2.09163
1.12715,2.09163
1.55267,2.08145
1.11866,2.08145
1.54727,2.07122
1.11,2.07122
1.54173,2.06094
1.10117,2.06094
1.53603,2.05059
1.09216,2.05059
1.53017,2.04019
1.08298,2.04019
1.52415,2.02974
1.07361,2.02974
1.51798,2.01922
1.06405,2.01922
1.51164,2.00865
1.0543,2.00865
1.50514,1.99802
1.04434,1.99802
1.49847,1.98734
1.03419,1.98734
1.49162,1.97659
1.02382,1.97659
1.48461,1.96579
1.01323,1.96579
1.47742,1.95492
1.00242,1.95492
1.47005,1.944
0.991383,1.944
1.4625,1.93302
0.980103,1.93302
1.45477,1.92197
0.968577,1.92197
1.44685,1.91086
0.956796,1.91086
1.43874,1.89969
0.94475,1.89969
1.43044,1.88846
0.932429,1.88846
1.42194,1.87717
0.919824,1.87717
1.41324,1.86581
0.906922,1.86581
1.40433,1.85438
0.893711,1.85438
1.39522,1.84289
0.880178,1.84289
1.3859,1.83133
0.866308,1.83133
1.37636,1.81971
0.852084,1.81971
1.36661,1.80801
0.837491,1.80801
1.35663,1.79625
0.822509,1.79625
1.34642,1.78442
0.807116,1.78442
1.33598,1.77251
0.791289,1.77251
1.3253,1.76053
0.775003,1.76053
1.31438,1.74848
0.758229,1.74848
1.30321,1.73635
0.740934,1.73635
1.29179,1.72415
0.723082,1.72415
1.2801,1.71186
0.704632,1.71186
1.26815,1.6995
0.685536,1.6995
1.25592,1.68706
0.66574,1.68706
1.24341,1.67453
0.645181,1.67453
1.23061,1.66192
0.623784,1.66192
1.21751,1.64923
0.601461,1.64923
1.2041,1.63644
0.578106,1.63644
1.19038,1.62357
0.553591,1.62357
1.17633,1.61061
0.527755,1.61061
1.16194,1.59755
0.500396,1.59755
1.14719,1.5844
0.471249,1.5844
1.13209,1.57115
0.439963,1.57115
1.11661,1.5578
0.406046,1.5578
1.10074,1.54434
0.368775,1.54434
1.08446,1.53079
0.327007,1.53079
1.06775,1.51712
0.278734,1.51712
1.0506,1.50335
0.219712,1.50335
1.03298,1.48946
0.13667,1.48946
1.01487,1.47545
nan,1.47545
0.996245,1.46133
nan,1.46133
0.977076,1.44708
nan,1.44708
0.957331,1.43271
nan,1.43271
0.936974,1.4182
nan,1.4182
0.915967,1.40357
nan,1.40357
0.894262,1.38879
nan,1.38879
0.871811,1.37388
nan,1.37388
0.848555,1.35881
nan,1.35881
0.824425,1.3436
nan,1.3436
0.799345,1.32822
nan,1.32822
0.773222,1.31269
nan,1.31269
0.745949,1.29699
nan,1.29699
0.717393,1.28111
nan,1.28111
0.687397,1.26506
nan,1.26506
0.655764,1.24881
nan,1.24881
0.622243,1.23237
nan,1.23237
0.586513,1.21573
nan,1.21573
0.548142,1.19888
nan,1.19888
0.50653,1.18181
nan,1.18181
0.4608,1.16451
nan,1.16451
0.409573,1.14697
nan,1.14697
0.350448,1.12918
nan,1.12918
0.278435,1.11113
nan,1.11113
0.178566,1.0928
nan,1.0928
nan,1.07418
nan,1.07418
nan,1.05526
nan,1.05526
nan,1.03602
nan,1.03602
nan,1.01644
nan,1.01644
nan,0.996493
nan,0.996493
nan,0.976169
nan,0.976169
nan,0.955439
nan,0.955439
nan,0.934277
nan,0.934277
nan,0.912652
nan,0.912652
nan,0.89053
nan,0.89053
nan,0.867874
nan,0.867874
nan,0.844641
nan,0.844641
nan,0.820781
nan,0.820781
nan,0.796239
nan,0.796239
nan,0.770949
nan,0.770949
nan,0.744835
nan,0.744835
nan,0.717807
nan,0.717807
nan,0.689758
nan,0.689758
nan,0.660558
nan,0.660558
nan,0.630047
nan,0.630047
nan,0.598024
nan,0.598024
nan,0.564231
nan,0.564231
nan,0.52833
nan,0.52833
nan,0.489857
nan,0.489857
nan,0.448151
nan,0.448151
nan,0.402205
nan,0.402205
nan,0.350358
nan,0.350358
nan,0.289454
nan,0.289454
nan,0.21182
nan,0.21182
nan,0.077479
nan,0.077479
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,0.12458
nan,0.12458
nan,0.233338
nan,0.233338
nan,0.305655
nan,0.305655
nan,0.363945
nan,0.363945
nan,0.414172
nan,0.414172
nan,0.458991
nan,0.458991
nan,0.499859
nan,0.499859
nan,0.537678
nan,0.537678
nan,0.573052
nan,0.573052
nan,0.606409
nan,0.606409
nan,0.638065
nan,0.638065
nan,0.668262
nan,0.668262
nan,0.697189
nan,0.697189
nan,0.724999
nan,0.724999
nan,0.751816
nan,0.751816
nan,0.777742
nan,0.777742
nan,0.802863
nan,0.802863
nan,0.827253
nan,0.827253
nan,0.850975
nan,0.850975
nan,0.874084
nan,0.874084
nan,0.896625
nan,0.896625
nan,0.918642
nan,0.918642
nan,0.940171
nan,0.940171
nan,0.961245
nan,0.961245
nan,0.981892
nan,0.981892
nan,1.00214
nan,1.00214
nan,1.02201
nan,1.02201
nan,1.04153
nan,1.04153
nan,1.06071
nan,1.06071
nan,1.07958
nan,1.07958
nan,1.09814
2.96286,1.09814
nan,1.11642
2.86338,1.11642
nan,1.13443
2.79158,1.13443
nan,1.15218
2.73261,1.15218
nan,1.16968
2.6815,1.16968
nan,1.18694
2.63588,1.18694
nan,1.20398
2.59436,1.20398
nan,1.22079
2.55607,1.22079
nan,1.2374
2.52042,1.2374
nan,1.25381
2.48697,1.25381
nan,1.27003
2.4554,1.27003
nan,1.28606
2.42546,1.28606
nan,1.30192
2.39696,1.30192
nan,1.3176
2.36974,1.3176
nan,1.33311
2.34367,1.33311
nan,1.34847
2.31864,1.34847
nan,1.36367
2.29455,1.36367
nan,1.37872
2.27134,1.37872
nan,1.39362
2.24893,1.39362
nan,1.40838
2.22727,1.40838
nan,1.42301
2.2063,1.42301
nan,1.4375
2.18598,1.4375
nan,1.45187
2.16627,1.45187
nan,1.46611
2.14714,1.46611
3.0688,1.48022
2.12855,1.48022
2.95412,1.49422
2.11047,1.49422
2.887,1.50811
2.09288,1.50811
2.8345,1.52188
2.07576,1.52188
2.79,1.53554
2.05909,1.53554
2.75076,1.54909
2.04283,1.54909
2.71534,1.56255
2.02699,1.56255
2.68284,1.5759
2.01154,1.5759
2.65269,1.58915
1.99646,1.58915
2.62448,1.6023
1.98175,1.6023
2.59791,1.61536
1.96739,1.61536
2.57275,1.62833
1.95336,1.62833
2.54882,1.6412
1.93966,1.6412
2.52598,1.65399
1.92628,1.65399
2.50411,1.66669
1.91321,1.66669
2.48312,1.67931
1.90043,1.67931
2.46293,1.69184
1.88794,1.69184
2.44347,1.70429
1.87573,1.70429
2.42468,1.71666
1.8638,1.71666
2.40652,1.72895
1.85214,1.72895
2.38892,1.74117
1.84074,1.74117
2.37187,1.75331
1.82959,1.75331
2.35532,1.76537
1.81869,1.76537
2.33924,1.77736
1.80803,1.77736
2.32361,1.78928
1.79761,1.78928
2.30841,1.80113
1.78742,1.80113
2.2936,1.8129
1.77746,1.8129
2.27917,1.82461
1.76772,1.82461
2.2651,1.83625
1.75821,1.83625
2.25138,1.84783
1.7489,1.84783
2.23799,1.85933
1.73981,1.85933
2.22491,1.87078
1.73093,1.87078
2.21214,1.88215
1.72224,1.88215
2.19966,1.89347
1.71376,1.89347
2.18745,1.90472
1.70548,1.90472
2.17552,1.91591
1.69738,1.91591
2.16385,1.92703
1.68948,1.92703
2.15243,1.9381
1.68176,1.9381
2.14125,1.94911
1.67423,1.94911
2.13031,1.96005
1.66688,1.96005
2.11959,1.97094
1.6597,1.97094
2.1091,1.98177
1.6527,1.98177
2.09882,1.99254
1.64588,1.99254
2.08875,2.00325
1.63922,2.00325
2.07888,2.01391
1.63273,2.01391
2.06921,2.0245
1.62641,2.0245
2.05973,2.03504
1.62025,2.03504
2.05044,2.04553
1.61425,2.04553
2.04133,2.05596
1.6084,2.05596
2.0324,2.06633
1.60272,2.06633
2.02364,2.07664
1.59718,2.07664
2.01505,2.08691
1.5918,2.08691
2.00663,2.09711
1.58657,2.09711
1.99836,2.10726
1.58148,2.10726
1.99026,2.11735
1.57654,2.11735
1.98231,2.12739
1.57174,2.12739
1.97452,2.13738
1.56708,2.13738
1.96687,2.1473
1.56256,2.1473
1.95937,2.15718
1.55818,2.15718
1.95201,2.16699
1.55393,2.16699
1.94479,2.17675
1.54981,2.17675
1.93771,2.18646
1.54583,2.18646
1.93077,2.19611
1.54197,2.19611
1.92395,2.2057
1.53824,2.2057
1.91727,2.21524
1.53464,2.21524
1.91071,2.22471
1.53115,2.22471
1.90428,2.23413
1.52779,2.23413
1.89797,2.2435
1.52454,2.2435
1.89179,2.2528
1.52142,2.2528
1.88572,2.26205
1.5184,2.26205
1.87977,2.27123
1.5155,2.27123
1.87393,2.28036
1.51271,2.28036
1.86821,2.28942
1.51003,2.28942
1.8626,2.29842
1.50746,2.29842
1.8571,2.30736
1.50499,2.30736
1.8517,2.31624
1.50262,2.31624
1.84642,2.32506
1.50036,2.32506
1.84123,2.33381
1.49819,2.33381
1.83615,2.34249
1.49612,2.34249
1.83117,2.35111
1.49414,2.35111
1.8263,2.35966
1.49226,2.35966
1.82152,2.36814
1.49046,2.36814
1.81683,2.37655
1.48876,2.37655
1.81225,2.38488
1.48714,2.38488
1.80775,2.39315
1.48561,2.39315
1.80336,2.40134
1.48415,2.40134
1.79905,2.40946
1.48278,2.40946
1.79483,2.4175
1.48149,2.4175
1.7907,2.42546
1.48027,2.42546
1.78667,2.43334
1.47913,2.43334
1.78271,2.44114
1.47805,2.44114
1.77885,2.44885
1.47705,2.44885
1.77507,2.45648
1.47611,2.45648
1.77137,2.46403
1.47524,2.46403
1.76776,2.47148
1.47443,2.47148
1.76423,2.47884
1.47368,2.47884
1.76078,2.4861
1.47299,2.4861
1.75741,2.49327
1.47236,2.49327
1.75411,2.50034
1.47178,2.50034
1.7509,2.50732
1.47124,2.50732
1.74777,2.51418
1.47076,2.51418
1.74471,2.52094
1.47033,2.52094
1.74172,2.52759
1.46994,2.52759
1.73882,2.53413
1.46959,2.53413
1.73598,2.54056
1.46928,2.54056
1.73322,2.54686
1.469,2.54686
1.73054,2.55305
1.46876,2.55305
1.72792,2.55911
1.46855,2.55911
1.72538,2.56505
1.46838,2.56505
1.72291,2.57085
1.46822,2.57085
1.72051,2.57652
1.4681,2.57652
1.71818,2.58205
1.46799,2.58205
1.71592,2.58745
1.4679,2.58745
1.71372,2.59269
1.46784,2.59269
1.7116,2.5978
1.46778,2.5978
1.70954,2.60274
1.46774,2.60274
1.70755,2.60754
1.4677,2.60754
1.70563,2.61217
1.46767,2.61217
1.70377,2.61664
1.46765,2.61664
1.70198,2.62095
1.46763,2.62095
1.70026,2.62509
1.4676,2.62509
1.69859,2.62905
1.46758,2.62905
1.697,2.63283
1.46754,2.63283
1.69546,2.63644
1.4675,2.63644
1.69399,2.63986
1.46745,2.63986
1.69258,2.64309
1.46738,2.64309
1.69123,2.64613
1.4673,2.64613
1.68995,2.64898
1.4672,2.64898
1.68872,2.65163
1.46708,2.65163
1.68755,2.65408
1.46694,2.65408
1.68644,2.65632
1.46677,2.65632
1.68539,2.65837
1.46657,2.65837
1.6844,2.6602
1.46634,2.6602
1.68346,2.66182
1.46609,2.66182
1.68257,2.66323
1.46579,2.66323
1.68174,2.66443
1.46547,2.66443
1.68097,2.66541
1.4651,2.66541
1.68024,2.66617
1.4647,2.66617
1.67957,2.66672
1.46425,2.66672
1.67894,2.66705
1.46376,2.66705
1.67836,2.66716
1.46323,2.66716
1.67783,2.66705
1.46265,2.66705
1.67734,2.66672
1.46203,2.66672
1.67689,2.66617
1.46135,2.66617
1.67649,2.66541
1.46063,2.66541
1.67613,2.66443
1.45985,2.66443
1.6758,2.66323
1.45902,2.66323
1.67551,2.66182
1.45814,2.66182
1.67525,2.6602
1.4572,2.6602
1.67502,2.65837
1.4562,2.65837
1.67483,2.65632
1.45515,2.65632
1.67466,2.65408
1.45404,2.65408
1.67451,2.65163
1.45287,2.65163
1.67439,2.64898
1.45165,2.64898
1.67429,2.64613
1.45036,2.64613
1.67421,2.64309
1.44901,2.64309
1.67414,2.63986
1.4476,2.63986
1.67409,2.63644
1.44613,2.63644
1.67405,2.63283
1.4446,2.63283
1.67401,2.62905
1.443,2.62905
1.67399,2.62509
1.44134,2.62509
1.67396,2.62095
1.43961,2.62095
1.67394,2.61664
1.43782,2.61664
1.67392,2.61217
1.43596,2.61217
1.67389,2.60754
1.43404,2.60754
1.67386,2.60274
1.43205,2.60274
1.67381,2.5978
1.42999,2.5978
1.67376,2.59269
1.42787,2.59269
1.67369,2.58745
1.42568,2.58745
1.6736,2.58205
1.42341,2.58205
1.6735,2.57652
1.42108,2.57652
1.67337,2.57085
1.41868,2.57085
1.67322,2.56505
1.41621,2.56505
1.67304,2.55911
1.41367,2.55911
1.67283,2.55305
1.41105,2.55305
1.67259,2.54686
1.40837,2.54686
1.67232,2.54056
1.40561,2.54056
1.67201,2.53413
1.40278,2.53413
1.67166,2.52759
1.39987,2.52759
1.67127,2.52094
1.39689,2.52094
1.67083,2.51418
1.39383,2.51418
1.67035,2.50732
1.39069,2.50732
1.66982,2.50034
1.38748,2.50034
1.66924,2.49327
1.38419,2.49327
1.6686,2.4861
1.38082,2.4861
1.66791,2.47884
1.37737,2.47884
1.66716,2.47148
1.37383,2.47148
1.66635,2.46403
1.37022,2.46403
1.66548,2.45648
